Participant,Stimulus,condition,semantic,RT
P01,ma-nma.04.rtf,ma-nma,1,136
P02,ma-nma.04.rtf,ma-nma,1,0
P03,ma-nma.04.rtf,ma-nma,1,83
P04,ma-nma.04.rtf,ma-nma,1,0
P05,ma-nma.04.rtf,ma-nma,1,171
P06,ma-nma.04.rtf,ma-nma,1,146
P07,ma-nma.04.rtf,ma-nma,1,176
P08,ma-nma.04.rtf,ma-nma,1,225
P09,ma-nma.04.rtf,ma-nma,1,166
P10,ma-nma.04.rtf,ma-nma,1,0
P11,ma-nma.04.rtf,ma-nma,1,181
P12,ma-nma.04.rtf,ma-nma,1,239
P13,ma-nma.04.rtf,ma-nma,1,445
P14,ma-nma.04.rtf,ma-nma,1,185
P15,ma-nma.04.rtf,ma-nma,1,142
P16,ma-nma.04.rtf,ma-nma,1,151
P17,ma-nma.04.rtf,ma-nma,1,73
P18,ma-nma.04.rtf,ma-nma,1,239
P19,ma-nma.04.rtf,ma-nma,1,166
P20,ma-nma.04.rtf,ma-nma,1,161
P21,ma-nma.04.rtf,ma-nma,1,161
P22,ma-nma.04.rtf,ma-nma,1,125
P23,ma-nma.04.rtf,ma-nma,1,277
P24,ma-nma.04.rtf,ma-nma,1,135
P25,ma-nma.04.rtf,ma-nma,1,347
P26,ma-nma.04.rtf,ma-nma,1,105
P27,ma-nma.04.rtf,ma-nma,1,185
P28,ma-nma.04.rtf,ma-nma,1,0
P29,ma-nma.04.rtf,ma-nma,1,53
P30,ma-nma.04.rtf,ma-nma,1,180
P31,ma-nma.04.rtf,ma-nma,1,83
P32,ma-nma.04.rtf,ma-nma,1,171
P33,ma-nma.04.rtf,ma-nma,1,92
P34,ma-nma.04.rtf,ma-nma,1,0
P35,ma-nma.04.rtf,ma-nma,1,249
P36,ma-nma.04.rtf,ma-nma,1,0
P37,ma-nma.04.rtf,ma-nma,1,0
P01,ma-nma.05.rtf,ma-nma,1,372
P02,ma-nma.05.rtf,ma-nma,1,195
P03,ma-nma.05.rtf,ma-nma,1,102
P04,ma-nma.05.rtf,ma-nma,1,391
P05,ma-nma.05.rtf,ma-nma,1,58
P06,ma-nma.05.rtf,ma-nma,1,0
P07,ma-nma.05.rtf,ma-nma,1,410
P08,ma-nma.05.rtf,ma-nma,1,425
P09,ma-nma.05.rtf,ma-nma,1,117
P10,ma-nma.05.rtf,ma-nma,1,156
P11,ma-nma.05.rtf,ma-nma,1,220
P12,ma-nma.05.rtf,ma-nma,1,0
P13,ma-nma.05.rtf,ma-nma,1,122
P14,ma-nma.05.rtf,ma-nma,1,322
P15,ma-nma.05.rtf,ma-nma,1,185
P16,ma-nma.05.rtf,ma-nma,1,141
P17,ma-nma.05.rtf,ma-nma,1,0
P18,ma-nma.05.rtf,ma-nma,1,132
P19,ma-nma.05.rtf,ma-nma,1,132
P20,ma-nma.05.rtf,ma-nma,1,0
P21,ma-nma.05.rtf,ma-nma,1,239
P22,ma-nma.05.rtf,ma-nma,1,226
P23,ma-nma.05.rtf,ma-nma,1,392
P24,ma-nma.05.rtf,ma-nma,1,0
P25,ma-nma.05.rtf,ma-nma,1,115
P26,ma-nma.05.rtf,ma-nma,1,130
P27,ma-nma.05.rtf,ma-nma,1,78
P28,ma-nma.05.rtf,ma-nma,1,0
P29,ma-nma.05.rtf,ma-nma,1,78
P30,ma-nma.05.rtf,ma-nma,1,141
P31,ma-nma.05.rtf,ma-nma,1,141
P32,ma-nma.05.rtf,ma-nma,1,127
P33,ma-nma.05.rtf,ma-nma,1,127
P34,ma-nma.05.rtf,ma-nma,1,0
P35,ma-nma.05.rtf,ma-nma,1,73
P36,ma-nma.05.rtf,ma-nma,1,161
P37,ma-nma.05.rtf,ma-nma,1,83
P01,ma-nma.06.rtf,ma-nma,1,282
P02,ma-nma.06.rtf,ma-nma,1,161
P03,ma-nma.06.rtf,ma-nma,1,234
P04,ma-nma.06.rtf,ma-nma,1,0
P05,ma-nma.06.rtf,ma-nma,1,0
P06,ma-nma.06.rtf,ma-nma,1,347
P07,ma-nma.06.rtf,ma-nma,1,146
P08,ma-nma.06.rtf,ma-nma,1,175
P09,ma-nma.06.rtf,ma-nma,1,0
P10,ma-nma.06.rtf,ma-nma,1,185
P11,ma-nma.06.rtf,ma-nma,1,288
P12,ma-nma.06.rtf,ma-nma,1,0
P13,ma-nma.06.rtf,ma-nma,1,161
P14,ma-nma.06.rtf,ma-nma,1,195
P15,ma-nma.06.rtf,ma-nma,1,151
P16,ma-nma.06.rtf,ma-nma,1,141
P17,ma-nma.06.rtf,ma-nma,1,132
P18,ma-nma.06.rtf,ma-nma,1,151
P19,ma-nma.06.rtf,ma-nma,1,107
P20,ma-nma.06.rtf,ma-nma,1,220
P21,ma-nma.06.rtf,ma-nma,1,132
P22,ma-nma.06.rtf,ma-nma,1,140
P23,ma-nma.06.rtf,ma-nma,1,201
P24,ma-nma.06.rtf,ma-nma,1,176
P25,ma-nma.06.rtf,ma-nma,1,135
P26,ma-nma.06.rtf,ma-nma,1,135
P27,ma-nma.06.rtf,ma-nma,1,185
P28,ma-nma.06.rtf,ma-nma,1,0
P29,ma-nma.06.rtf,ma-nma,1,0
P30,ma-nma.06.rtf,ma-nma,1,58
P31,ma-nma.06.rtf,ma-nma,1,229
P32,ma-nma.06.rtf,ma-nma,1,0
P33,ma-nma.06.rtf,ma-nma,1,308
P34,ma-nma.06.rtf,ma-nma,1,156
P35,ma-nma.06.rtf,ma-nma,1,195
P36,ma-nma.06.rtf,ma-nma,1,0
P37,ma-nma.06.rtf,ma-nma,1,0
P01,ma-nma.07.rtf,ma-nma,1,80
P02,ma-nma.07.rtf,ma-nma,1,0
P03,ma-nma.07.rtf,ma-nma,1,53
P04,ma-nma.07.rtf,ma-nma,1,205
P05,ma-nma.07.rtf,ma-nma,1,0
P06,ma-nma.07.rtf,ma-nma,1,0
P07,ma-nma.07.rtf,ma-nma,1,0
P08,ma-nma.07.rtf,ma-nma,1,811
P09,ma-nma.07.rtf,ma-nma,1,303
P10,ma-nma.07.rtf,ma-nma,1,176
P11,ma-nma.07.rtf,ma-nma,1,225
P12,ma-nma.07.rtf,ma-nma,1,278
P13,ma-nma.07.rtf,ma-nma,1,137
P14,ma-nma.07.rtf,ma-nma,1,205
P15,ma-nma.07.rtf,ma-nma,1,88
P16,ma-nma.07.rtf,ma-nma,1,102
P17,ma-nma.07.rtf,ma-nma,1,0
P18,ma-nma.07.rtf,ma-nma,1,170
P19,ma-nma.07.rtf,ma-nma,1,166
P20,ma-nma.07.rtf,ma-nma,1,190
P21,ma-nma.07.rtf,ma-nma,1,151
P22,ma-nma.07.rtf,ma-nma,1,266
P23,ma-nma.07.rtf,ma-nma,1,135
P24,ma-nma.07.rtf,ma-nma,1,140
P25,ma-nma.07.rtf,ma-nma,1,205
P26,ma-nma.07.rtf,ma-nma,1,126
P27,ma-nma.07.rtf,ma-nma,1,0
P28,ma-nma.07.rtf,ma-nma,1,0
P29,ma-nma.07.rtf,ma-nma,1,0
P30,ma-nma.07.rtf,ma-nma,1,0
P31,ma-nma.07.rtf,ma-nma,1,73
P32,ma-nma.07.rtf,ma-nma,1,0
P33,ma-nma.07.rtf,ma-nma,1,210
P34,ma-nma.07.rtf,ma-nma,1,0
P35,ma-nma.07.rtf,ma-nma,1,97
P36,ma-nma.07.rtf,ma-nma,1,224
P37,ma-nma.07.rtf,ma-nma,1,0
P01,ma-nma.08.rtf,ma-nma,1,231
P02,ma-nma.08.rtf,ma-nma,1,53
P03,ma-nma.08.rtf,ma-nma,1,146
P04,ma-nma.08.rtf,ma-nma,1,112
P05,ma-nma.08.rtf,ma-nma,1,0
P06,ma-nma.08.rtf,ma-nma,1,166
P07,ma-nma.08.rtf,ma-nma,1,126
P08,ma-nma.08.rtf,ma-nma,1,146
P09,ma-nma.08.rtf,ma-nma,1,93
P10,ma-nma.08.rtf,ma-nma,1,352
P11,ma-nma.08.rtf,ma-nma,1,0
P12,ma-nma.08.rtf,ma-nma,1,151
P13,ma-nma.08.rtf,ma-nma,1,88
P14,ma-nma.08.rtf,ma-nma,1,132
P15,ma-nma.08.rtf,ma-nma,1,117
P16,ma-nma.08.rtf,ma-nma,1,112
P17,ma-nma.08.rtf,ma-nma,1,0
P18,ma-nma.08.rtf,ma-nma,1,176
P19,ma-nma.08.rtf,ma-nma,1,127
P20,ma-nma.08.rtf,ma-nma,1,146
P21,ma-nma.08.rtf,ma-nma,1,161
P22,ma-nma.08.rtf,ma-nma,1,221
P23,ma-nma.08.rtf,ma-nma,1,226
P24,ma-nma.08.rtf,ma-nma,1,146
P25,ma-nma.08.rtf,ma-nma,1,135
P26,ma-nma.08.rtf,ma-nma,1,0
P27,ma-nma.08.rtf,ma-nma,1,0
P28,ma-nma.08.rtf,ma-nma,1,0
P29,ma-nma.08.rtf,ma-nma,1,136
P30,ma-nma.08.rtf,ma-nma,1,234
P31,ma-nma.08.rtf,ma-nma,1,239
P32,ma-nma.08.rtf,ma-nma,1,210
P33,ma-nma.08.rtf,ma-nma,1,195
P34,ma-nma.08.rtf,ma-nma,1,0
P35,ma-nma.08.rtf,ma-nma,1,132
P36,ma-nma.08.rtf,ma-nma,1,0
P37,ma-nma.08.rtf,ma-nma,1,0
P01,ma-nma.09.rtf,ma-nma,1,302
P02,ma-nma.09.rtf,ma-nma,1,0
P03,ma-nma.09.rtf,ma-nma,1,127
P04,ma-nma.09.rtf,ma-nma,1,0
P05,ma-nma.09.rtf,ma-nma,1,0
P06,ma-nma.09.rtf,ma-nma,1,0
P07,ma-nma.09.rtf,ma-nma,1,0
P08,ma-nma.09.rtf,ma-nma,1,327
P09,ma-nma.09.rtf,ma-nma,1,0
P10,ma-nma.09.rtf,ma-nma,1,195
P11,ma-nma.09.rtf,ma-nma,1,185
P12,ma-nma.09.rtf,ma-nma,1,518
P13,ma-nma.09.rtf,ma-nma,1,73
P14,ma-nma.09.rtf,ma-nma,1,171
P15,ma-nma.09.rtf,ma-nma,1,136
P16,ma-nma.09.rtf,ma-nma,1,161
P17,ma-nma.09.rtf,ma-nma,1,0
P18,ma-nma.09.rtf,ma-nma,1,215
P19,ma-nma.09.rtf,ma-nma,1,132
P20,ma-nma.09.rtf,ma-nma,1,102
P21,ma-nma.09.rtf,ma-nma,1,0
P22,ma-nma.09.rtf,ma-nma,1,191
P23,ma-nma.09.rtf,ma-nma,1,125
P24,ma-nma.09.rtf,ma-nma,1,191
P25,ma-nma.09.rtf,ma-nma,1,0
P26,ma-nma.09.rtf,ma-nma,1,80
P27,ma-nma.09.rtf,ma-nma,1,273
P28,ma-nma.09.rtf,ma-nma,1,0
P29,ma-nma.09.rtf,ma-nma,1,0
P30,ma-nma.09.rtf,ma-nma,1,220
P31,ma-nma.09.rtf,ma-nma,1,0
P32,ma-nma.09.rtf,ma-nma,1,185
P33,ma-nma.09.rtf,ma-nma,1,205
P34,ma-nma.09.rtf,ma-nma,1,200
P35,ma-nma.09.rtf,ma-nma,1,58
P36,ma-nma.09.rtf,ma-nma,1,112
P37,ma-nma.09.rtf,ma-nma,1,127
P01,ma-nma.10.rtf,ma-nma,1,302
P02,ma-nma.10.rtf,ma-nma,1,0
P03,ma-nma.10.rtf,ma-nma,1,73
P04,ma-nma.10.rtf,ma-nma,1,0
P05,ma-nma.10.rtf,ma-nma,1,0
P06,ma-nma.10.rtf,ma-nma,1,127
P07,ma-nma.10.rtf,ma-nma,1,151
P08,ma-nma.10.rtf,ma-nma,1,146
P09,ma-nma.10.rtf,ma-nma,1,376
P10,ma-nma.10.rtf,ma-nma,1,200
P11,ma-nma.10.rtf,ma-nma,1,63
P12,ma-nma.10.rtf,ma-nma,1,141
P13,ma-nma.10.rtf,ma-nma,1,112
P14,ma-nma.10.rtf,ma-nma,1,347
P15,ma-nma.10.rtf,ma-nma,1,190
P16,ma-nma.10.rtf,ma-nma,1,205
P17,ma-nma.10.rtf,ma-nma,1,0
P18,ma-nma.10.rtf,ma-nma,1,176
P19,ma-nma.10.rtf,ma-nma,1,210
P20,ma-nma.10.rtf,ma-nma,1,239
P21,ma-nma.10.rtf,ma-nma,1,430
P22,ma-nma.10.rtf,ma-nma,1,231
P23,ma-nma.10.rtf,ma-nma,1,191
P24,ma-nma.10.rtf,ma-nma,1,151
P25,ma-nma.10.rtf,ma-nma,1,191
P26,ma-nma.10.rtf,ma-nma,1,0
P27,ma-nma.10.rtf,ma-nma,1,132
P28,ma-nma.10.rtf,ma-nma,1,0
P29,ma-nma.10.rtf,ma-nma,1,0
P30,ma-nma.10.rtf,ma-nma,1,0
P31,ma-nma.10.rtf,ma-nma,1,175
P32,ma-nma.10.rtf,ma-nma,1,127
P33,ma-nma.10.rtf,ma-nma,1,200
P34,ma-nma.10.rtf,ma-nma,1,0
P35,ma-nma.10.rtf,ma-nma,1,224
P36,ma-nma.10.rtf,ma-nma,1,0
P37,ma-nma.10.rtf,ma-nma,1,0
P01,ma-nma.11.rtf,ma-nma,1,95
P02,ma-nma.11.rtf,ma-nma,1,122
P03,ma-nma.11.rtf,ma-nma,1,264
P04,ma-nma.11.rtf,ma-nma,1,0
P05,ma-nma.11.rtf,ma-nma,1,190
P06,ma-nma.11.rtf,ma-nma,1,0
P07,ma-nma.11.rtf,ma-nma,1,0
P08,ma-nma.11.rtf,ma-nma,1,195
P09,ma-nma.11.rtf,ma-nma,1,190
P10,ma-nma.11.rtf,ma-nma,1,234
P11,ma-nma.11.rtf,ma-nma,1,136
P12,ma-nma.11.rtf,ma-nma,1,396
P13,ma-nma.11.rtf,ma-nma,1,0
P14,ma-nma.11.rtf,ma-nma,1,122
P15,ma-nma.11.rtf,ma-nma,1,322
P16,ma-nma.11.rtf,ma-nma,1,185
P17,ma-nma.11.rtf,ma-nma,1,94
P18,ma-nma.11.rtf,ma-nma,1,200
P19,ma-nma.11.rtf,ma-nma,1,0
P20,ma-nma.11.rtf,ma-nma,1,0
P21,ma-nma.11.rtf,ma-nma,1,308
P22,ma-nma.11.rtf,ma-nma,1,135
P23,ma-nma.11.rtf,ma-nma,1,196
P24,ma-nma.11.rtf,ma-nma,1,0
P25,ma-nma.11.rtf,ma-nma,1,140
P26,ma-nma.11.rtf,ma-nma,1,0
P27,ma-nma.11.rtf,ma-nma,1,102
P28,ma-nma.11.rtf,ma-nma,1,0
P29,ma-nma.11.rtf,ma-nma,1,0
P30,ma-nma.11.rtf,ma-nma,1,176
P31,ma-nma.11.rtf,ma-nma,1,176
P32,ma-nma.11.rtf,ma-nma,1,264
P33,ma-nma.11.rtf,ma-nma,1,195
P34,ma-nma.11.rtf,ma-nma,1,103
P35,ma-nma.11.rtf,ma-nma,1,254
P36,ma-nma.11.rtf,ma-nma,1,0
P37,ma-nma.11.rtf,ma-nma,1,229
P01,ma-nma.12.rtf,ma-nma,1,392
P02,ma-nma.12.rtf,ma-nma,1,0
P03,ma-nma.12.rtf,ma-nma,1,102
P04,ma-nma.12.rtf,ma-nma,1,0
P05,ma-nma.12.rtf,ma-nma,1,234
P06,ma-nma.12.rtf,ma-nma,1,63
P07,ma-nma.12.rtf,ma-nma,1,112
P08,ma-nma.12.rtf,ma-nma,1,362
P09,ma-nma.12.rtf,ma-nma,1,0
P10,ma-nma.12.rtf,ma-nma,1,151
P11,ma-nma.12.rtf,ma-nma,1,146
P12,ma-nma.12.rtf,ma-nma,1,0
P13,ma-nma.12.rtf,ma-nma,1,117
P14,ma-nma.12.rtf,ma-nma,1,112
P15,ma-nma.12.rtf,ma-nma,1,244
P16,ma-nma.12.rtf,ma-nma,1,151
P17,ma-nma.12.rtf,ma-nma,1,0
P18,ma-nma.12.rtf,ma-nma,1,425
P19,ma-nma.12.rtf,ma-nma,1,156
P20,ma-nma.12.rtf,ma-nma,1,220
P21,ma-nma.12.rtf,ma-nma,1,146
P22,ma-nma.12.rtf,ma-nma,1,231
P23,ma-nma.12.rtf,ma-nma,1,60
P24,ma-nma.12.rtf,ma-nma,1,0
P25,ma-nma.12.rtf,ma-nma,1,206
P26,ma-nma.12.rtf,ma-nma,1,130
P27,ma-nma.12.rtf,ma-nma,1,151
P28,ma-nma.12.rtf,ma-nma,1,0
P29,ma-nma.12.rtf,ma-nma,1,88
P30,ma-nma.12.rtf,ma-nma,1,0
P31,ma-nma.12.rtf,ma-nma,1,117
P32,ma-nma.12.rtf,ma-nma,1,171
P33,ma-nma.12.rtf,ma-nma,1,121
P34,ma-nma.12.rtf,ma-nma,1,137
P35,ma-nma.12.rtf,ma-nma,1,176
P36,ma-nma.12.rtf,ma-nma,1,0
P37,ma-nma.12.rtf,ma-nma,1,239
P01,nma-ma.01.rtf,nma-ma,2,125
P02,nma-ma.01.rtf,nma-ma,2,0
P03,nma-ma.01.rtf,nma-ma,2,171
P04,nma-ma.01.rtf,nma-ma,2,58
P05,nma-ma.01.rtf,nma-ma,2,117
P06,nma-ma.01.rtf,nma-ma,2,0
P07,nma-ma.01.rtf,nma-ma,2,190
P08,nma-ma.01.rtf,nma-ma,2,303
P09,nma-ma.01.rtf,nma-ma,2,0
P10,nma-ma.01.rtf,nma-ma,2,249
P11,nma-ma.01.rtf,nma-ma,2,190
P12,nma-ma.01.rtf,nma-ma,2,185
P13,nma-ma.01.rtf,nma-ma,2,210
P14,nma-ma.01.rtf,nma-ma,2,127
P15,nma-ma.01.rtf,nma-ma,2,190
P16,nma-ma.01.rtf,nma-ma,2,117
P17,nma-ma.01.rtf,nma-ma,2,293
P18,nma-ma.01.rtf,nma-ma,2,185
P19,nma-ma.01.rtf,nma-ma,2,190
P20,nma-ma.01.rtf,nma-ma,2,63
P21,nma-ma.01.rtf,nma-ma,2,112
P22,nma-ma.01.rtf,nma-ma,2,0
P23,nma-ma.01.rtf,nma-ma,2,322
P24,nma-ma.01.rtf,nma-ma,2,0
P25,nma-ma.01.rtf,nma-ma,2,146
P26,nma-ma.01.rtf,nma-ma,2,85
P27,nma-ma.01.rtf,nma-ma,2,0
P28,nma-ma.01.rtf,nma-ma,2,107
P29,nma-ma.01.rtf,nma-ma,2,141
P30,nma-ma.01.rtf,nma-ma,2,239
P31,nma-ma.01.rtf,nma-ma,2,58
P32,nma-ma.01.rtf,nma-ma,2,0
P33,nma-ma.01.rtf,nma-ma,2,190
P34,nma-ma.01.rtf,nma-ma,2,205
P35,nma-ma.01.rtf,nma-ma,2,234
P36,nma-ma.01.rtf,nma-ma,2,0
P37,nma-ma.01.rtf,nma-ma,2,415
P01,nma-ma.02.rtf,nma-ma,2,60
P02,nma-ma.02.rtf,nma-ma,2,166
P03,nma-ma.02.rtf,nma-ma,2,195
P04,nma-ma.02.rtf,nma-ma,2,0
P05,nma-ma.02.rtf,nma-ma,2,0
P06,nma-ma.02.rtf,nma-ma,2,322
P07,nma-ma.02.rtf,nma-ma,2,141
P08,nma-ma.02.rtf,nma-ma,2,185
P09,nma-ma.02.rtf,nma-ma,2,0
P10,nma-ma.02.rtf,nma-ma,2,146
P11,nma-ma.02.rtf,nma-ma,2,200
P12,nma-ma.02.rtf,nma-ma,2,0
P13,nma-ma.02.rtf,nma-ma,2,97
P14,nma-ma.02.rtf,nma-ma,2,249
P15,nma-ma.02.rtf,nma-ma,2,234
P16,nma-ma.02.rtf,nma-ma,2,97
P17,nma-ma.02.rtf,nma-ma,2,0
P18,nma-ma.02.rtf,nma-ma,2,156
P19,nma-ma.02.rtf,nma-ma,2,151
P20,nma-ma.02.rtf,nma-ma,2,0
P21,nma-ma.02.rtf,nma-ma,2,0
P22,nma-ma.02.rtf,nma-ma,2,327
P23,nma-ma.02.rtf,nma-ma,2,0
P24,nma-ma.02.rtf,nma-ma,2,90
P25,nma-ma.02.rtf,nma-ma,2,156
P26,nma-ma.02.rtf,nma-ma,2,110
P27,nma-ma.02.rtf,nma-ma,2,93
P28,nma-ma.02.rtf,nma-ma,2,313
P29,nma-ma.02.rtf,nma-ma,2,0
P30,nma-ma.02.rtf,nma-ma,2,0
P31,nma-ma.02.rtf,nma-ma,2,288
P32,nma-ma.02.rtf,nma-ma,2,0
P33,nma-ma.02.rtf,nma-ma,2,161
P34,nma-ma.02.rtf,nma-ma,2,0
P35,nma-ma.02.rtf,nma-ma,2,303
P36,nma-ma.02.rtf,nma-ma,2,0
P37,nma-ma.02.rtf,nma-ma,2,0
P01,nma-ma.03.rtf,nma-ma,2,271
P02,nma-ma.03.rtf,nma-ma,2,0
P03,nma-ma.03.rtf,nma-ma,2,0
P04,nma-ma.03.rtf,nma-ma,2,82
P05,nma-ma.03.rtf,nma-ma,2,108
P06,nma-ma.03.rtf,nma-ma,2,239
P07,nma-ma.03.rtf,nma-ma,2,420
P08,nma-ma.03.rtf,nma-ma,2,410
P09,nma-ma.03.rtf,nma-ma,2,0
P10,nma-ma.03.rtf,nma-ma,2,0
P11,nma-ma.03.rtf,nma-ma,2,303
P12,nma-ma.03.rtf,nma-ma,2,254
P13,nma-ma.03.rtf,nma-ma,2,151
P14,nma-ma.03.rtf,nma-ma,2,283
P15,nma-ma.03.rtf,nma-ma,2,215
P16,nma-ma.03.rtf,nma-ma,2,112
P17,nma-ma.03.rtf,nma-ma,2,156
P18,nma-ma.03.rtf,nma-ma,2,215
P19,nma-ma.03.rtf,nma-ma,2,283
P20,nma-ma.03.rtf,nma-ma,2,327
P21,nma-ma.03.rtf,nma-ma,2,303
P22,nma-ma.03.rtf,nma-ma,2,0
P23,nma-ma.03.rtf,nma-ma,2,0
P24,nma-ma.03.rtf,nma-ma,2,236
P25,nma-ma.03.rtf,nma-ma,2,357
P26,nma-ma.03.rtf,nma-ma,2,55
P27,nma-ma.03.rtf,nma-ma,2,0
P28,nma-ma.03.rtf,nma-ma,2,342
P29,nma-ma.03.rtf,nma-ma,2,0
P30,nma-ma.03.rtf,nma-ma,2,0
P31,nma-ma.03.rtf,nma-ma,2,0
P32,nma-ma.03.rtf,nma-ma,2,317
P33,nma-ma.03.rtf,nma-ma,2,249
P34,nma-ma.03.rtf,nma-ma,2,0
P35,nma-ma.03.rtf,nma-ma,2,0
P36,nma-ma.03.rtf,nma-ma,2,127
P37,nma-ma.03.rtf,nma-ma,2,0
P01,nma-ma.04.rtf,nma-ma,2,206
P02,nma-ma.04.rtf,nma-ma,2,273
P03,nma-ma.04.rtf,nma-ma,2,0
P04,nma-ma.04.rtf,nma-ma,2,0
P05,nma-ma.04.rtf,nma-ma,2,78
P06,nma-ma.04.rtf,nma-ma,2,161
P07,nma-ma.04.rtf,nma-ma,2,141
P08,nma-ma.04.rtf,nma-ma,2,176
P09,nma-ma.04.rtf,nma-ma,2,88
P10,nma-ma.04.rtf,nma-ma,2,234
P11,nma-ma.04.rtf,nma-ma,2,337
P12,nma-ma.04.rtf,nma-ma,2,171
P13,nma-ma.04.rtf,nma-ma,2,92
P14,nma-ma.04.rtf,nma-ma,2,229
P15,nma-ma.04.rtf,nma-ma,2,259
P16,nma-ma.04.rtf,nma-ma,2,195
P17,nma-ma.04.rtf,nma-ma,2,0
P18,nma-ma.04.rtf,nma-ma,2,249
P19,nma-ma.04.rtf,nma-ma,2,146
P20,nma-ma.04.rtf,nma-ma,2,244
P21,nma-ma.04.rtf,nma-ma,2,151
P22,nma-ma.04.rtf,nma-ma,2,75
P23,nma-ma.04.rtf,nma-ma,2,150
P24,nma-ma.04.rtf,nma-ma,2,0
P25,nma-ma.04.rtf,nma-ma,2,402
P26,nma-ma.04.rtf,nma-ma,2,261
P27,nma-ma.04.rtf,nma-ma,2,259
P28,nma-ma.04.rtf,nma-ma,2,0
P29,nma-ma.04.rtf,nma-ma,2,180
P30,nma-ma.04.rtf,nma-ma,2,0
P31,nma-ma.04.rtf,nma-ma,2,122
P32,nma-ma.04.rtf,nma-ma,2,117
P33,nma-ma.04.rtf,nma-ma,2,400
P34,nma-ma.04.rtf,nma-ma,2,132
P35,nma-ma.04.rtf,nma-ma,2,356
P36,nma-ma.04.rtf,nma-ma,2,151
P37,nma-ma.04.rtf,nma-ma,2,0
P01,nma-ma.05.rtf,nma-ma,2,141
P02,nma-ma.05.rtf,nma-ma,2,249
P03,nma-ma.05.rtf,nma-ma,2,0
P04,nma-ma.05.rtf,nma-ma,2,0
P05,nma-ma.05.rtf,nma-ma,2,175
P06,nma-ma.05.rtf,nma-ma,2,0
P07,nma-ma.05.rtf,nma-ma,2,239
P08,nma-ma.05.rtf,nma-ma,2,176
P09,nma-ma.05.rtf,nma-ma,2,342
P10,nma-ma.05.rtf,nma-ma,2,205
P11,nma-ma.05.rtf,nma-ma,2,78
P12,nma-ma.05.rtf,nma-ma,2,274
P13,nma-ma.05.rtf,nma-ma,2,68
P14,nma-ma.05.rtf,nma-ma,2,303
P15,nma-ma.05.rtf,nma-ma,2,63
P16,nma-ma.05.rtf,nma-ma,2,381
P17,nma-ma.05.rtf,nma-ma,2,156
P18,nma-ma.05.rtf,nma-ma,2,269
P19,nma-ma.05.rtf,nma-ma,2,98
P20,nma-ma.05.rtf,nma-ma,2,200
P21,nma-ma.05.rtf,nma-ma,2,249
P22,nma-ma.05.rtf,nma-ma,2,161
P23,nma-ma.05.rtf,nma-ma,2,191
P24,nma-ma.05.rtf,nma-ma,2,146
P25,nma-ma.05.rtf,nma-ma,2,105
P26,nma-ma.05.rtf,nma-ma,2,337
P27,nma-ma.05.rtf,nma-ma,2,200
P28,nma-ma.05.rtf,nma-ma,2,151
P29,nma-ma.05.rtf,nma-ma,2,327
P30,nma-ma.05.rtf,nma-ma,2,190
P31,nma-ma.05.rtf,nma-ma,2,269
P32,nma-ma.05.rtf,nma-ma,2,171
P33,nma-ma.05.rtf,nma-ma,2,0
P34,nma-ma.05.rtf,nma-ma,2,156
P35,nma-ma.05.rtf,nma-ma,2,308
P36,nma-ma.05.rtf,nma-ma,2,151
P37,nma-ma.05.rtf,nma-ma,2,185
P01,nma-ma.06.rtf,nma-ma,2,146
P02,nma-ma.06.rtf,nma-ma,2,161
P03,nma-ma.06.rtf,nma-ma,2,136
P04,nma-ma.06.rtf,nma-ma,2,0
P05,nma-ma.06.rtf,nma-ma,2,180
P06,nma-ma.06.rtf,nma-ma,2,0
P07,nma-ma.06.rtf,nma-ma,2,425
P08,nma-ma.06.rtf,nma-ma,2,425
P09,nma-ma.06.rtf,nma-ma,2,763
P10,nma-ma.06.rtf,nma-ma,2,264
P11,nma-ma.06.rtf,nma-ma,2,127
P12,nma-ma.06.rtf,nma-ma,2,0
P13,nma-ma.06.rtf,nma-ma,2,0
P14,nma-ma.06.rtf,nma-ma,2,254
P15,nma-ma.06.rtf,nma-ma,2,434
P16,nma-ma.06.rtf,nma-ma,2,264
P17,nma-ma.06.rtf,nma-ma,2,127
P18,nma-ma.06.rtf,nma-ma,2,141
P19,nma-ma.06.rtf,nma-ma,2,102
P20,nma-ma.06.rtf,nma-ma,2,425
P21,nma-ma.06.rtf,nma-ma,2,283
P22,nma-ma.06.rtf,nma-ma,2,206
P23,nma-ma.06.rtf,nma-ma,2,322
P24,nma-ma.06.rtf,nma-ma,2,156
P25,nma-ma.06.rtf,nma-ma,2,538
P26,nma-ma.06.rtf,nma-ma,2,231
P27,nma-ma.06.rtf,nma-ma,2,156
P28,nma-ma.06.rtf,nma-ma,2,352
P29,nma-ma.06.rtf,nma-ma,2,391
P30,nma-ma.06.rtf,nma-ma,2,58
P31,nma-ma.06.rtf,nma-ma,2,743
P32,nma-ma.06.rtf,nma-ma,2,137
P33,nma-ma.06.rtf,nma-ma,2,166
P34,nma-ma.06.rtf,nma-ma,2,200
P35,nma-ma.06.rtf,nma-ma,2,210
P36,nma-ma.06.rtf,nma-ma,2,0
P37,nma-ma.06.rtf,nma-ma,2,102
P01,nma-ma.07.rtf,nma-ma,2,428
P02,nma-ma.07.rtf,nma-ma,2,205
P03,nma-ma.07.rtf,nma-ma,2,117
P04,nma-ma.07.rtf,nma-ma,2,0
