Participant,Stimulus,condition,semantic,RT
P13,ma-nma.04.rtf,ma-nma,1,0
P14,ma-nma.04.rtf,ma-nma,1,958
P16,ma-nma.04.rtf,ma-nma,1,254
P17,ma-nma.04.rtf,ma-nma,1,0
P18,ma-nma.04.rtf,ma-nma,1,220
P20,ma-nma.04.rtf,ma-nma,1,259
P21,ma-nma.04.rtf,ma-nma,1,410
P22,ma-nma.04.rtf,ma-nma,1,50
P23,ma-nma.04.rtf,ma-nma,1,689
P24,ma-nma.04.rtf,ma-nma,1,689
P25,ma-nma.04.rtf,ma-nma,1,0
P27,ma-nma.04.rtf,ma-nma,1,0
P28,ma-nma.04.rtf,ma-nma,1,0
P29,ma-nma.04.rtf,ma-nma,1,244
P30,ma-nma.04.rtf,ma-nma,1,229
P31,ma-nma.04.rtf,ma-nma,1,229
P32,ma-nma.04.rtf,ma-nma,1,723
P33,ma-nma.04.rtf,ma-nma,1,0
P34,ma-nma.04.rtf,ma-nma,1,0
P35,ma-nma.04.rtf,ma-nma,1,0
P36,ma-nma.04.rtf,ma-nma,1,0
P37,ma-nma.04.rtf,ma-nma,1,308
P01,ma-nma.05.rtf,ma-nma,1,432
P02,ma-nma.05.rtf,ma-nma,1,0
P03,ma-nma.05.rtf,ma-nma,1,0
P04,ma-nma.05.rtf,ma-nma,1,0
P05,ma-nma.05.rtf,ma-nma,1,0
P06,ma-nma.05.rtf,ma-nma,1,1051
P07,ma-nma.05.rtf,ma-nma,1,0
P08,ma-nma.05.rtf,ma-nma,1,536
P09,ma-nma.05.rtf,ma-nma,1,229
P10,ma-nma.05.rtf,ma-nma,1,0
P11,ma-nma.05.rtf,ma-nma,1,239
P12,ma-nma.05.rtf,ma-nma,1,0
P13,ma-nma.05.rtf,ma-nma,1,0
P14,ma-nma.05.rtf,ma-nma,1,841
P15,ma-nma.05.rtf,ma-nma,1,0
P16,ma-nma.05.rtf,ma-nma,1,0
P17,ma-nma.05.rtf,ma-nma,1,0
P18,ma-nma.05.rtf,ma-nma,1,0
P19,ma-nma.05.rtf,ma-nma,1,185
P20,ma-nma.05.rtf,ma-nma,1,176
P21,ma-nma.05.rtf,ma-nma,1,185
P22,ma-nma.05.rtf,ma-nma,1,0
P23,ma-nma.05.rtf,ma-nma,1,60
P24,ma-nma.05.rtf,ma-nma,1,0
P25,ma-nma.05.rtf,ma-nma,1,216
P26,ma-nma.05.rtf,ma-nma,1,0
P27,ma-nma.05.rtf,ma-nma,1,0
P28,ma-nma.05.rtf,ma-nma,1,0
P29,ma-nma.05.rtf,ma-nma,1,696
P30,ma-nma.05.rtf,ma-nma,1,445
P31,ma-nma.05.rtf,ma-nma,1,0
P32,ma-nma.05.rtf,ma-nma,1,347
P33,ma-nma.05.rtf,ma-nma,1,0
P34,ma-nma.05.rtf,ma-nma,1,0
P35,ma-nma.05.rtf,ma-nma,1,220
P36,ma-nma.05.rtf,ma-nma,1,0
P37,ma-nma.05.rtf,ma-nma,1,190
P01,ma-nma.06.rtf,ma-nma,1,901
P02,ma-nma.06.rtf,ma-nma,1,249
P03,ma-nma.06.rtf,ma-nma,1,97
P04,ma-nma.06.rtf,ma-nma,1,298
P05,ma-nma.06.rtf,ma-nma,1,0
P06,ma-nma.06.rtf,ma-nma,1,1036
P07,ma-nma.06.rtf,ma-nma,1,195
P08,ma-nma.06.rtf,ma-nma,1,801
P09,ma-nma.06.rtf,ma-nma,1,0
P10,ma-nma.06.rtf,ma-nma,1,224
P11,ma-nma.06.rtf,ma-nma,1,283
P12,ma-nma.06.rtf,ma-nma,1,0
P13,ma-nma.06.rtf,ma-nma,1,185
P14,ma-nma.06.rtf,ma-nma,1,474
P16,ma-nma.06.rtf,ma-nma,1,0
P17,ma-nma.06.rtf,ma-nma,1,0
P18,ma-nma.06.rtf,ma-nma,1,92
P20,ma-nma.06.rtf,ma-nma,1,0
P21,ma-nma.06.rtf,ma-nma,1,273
P22,ma-nma.06.rtf,ma-nma,1,0
P23,ma-nma.06.rtf,ma-nma,1,654
P24,ma-nma.06.rtf,ma-nma,1,448
P25,ma-nma.06.rtf,ma-nma,1,0
P26,ma-nma.06.rtf,ma-nma,1,856
P27,ma-nma.06.rtf,ma-nma,1,0
P28,ma-nma.06.rtf,ma-nma,1,185
P29,ma-nma.06.rtf,ma-nma,1,504
P30,ma-nma.06.rtf,ma-nma,1,420
P31,ma-nma.06.rtf,ma-nma,1,0
P32,ma-nma.06.rtf,ma-nma,1,322
P33,ma-nma.06.rtf,ma-nma,1,0
P34,ma-nma.06.rtf,ma-nma,1,79
P35,ma-nma.06.rtf,ma-nma,1,112
P36,ma-nma.06.rtf,ma-nma,1,0
P37,ma-nma.06.rtf,ma-nma,1,205
P01,ma-nma.07.rtf,ma-nma,1,674
P02,ma-nma.07.rtf,ma-nma,1,0
P03,ma-nma.07.rtf,ma-nma,1,0
P04,ma-nma.07.rtf,ma-nma,1,0
P05,ma-nma.07.rtf,ma-nma,1,0
P06,ma-nma.07.rtf,ma-nma,1,313
P07,ma-nma.07.rtf,ma-nma,1,0
P08,ma-nma.07.rtf,ma-nma,1,0
P09,ma-nma.07.rtf,ma-nma,1,440
P10,ma-nma.07.rtf,ma-nma,1,298
P11,ma-nma.07.rtf,ma-nma,1,97
P12,ma-nma.07.rtf,ma-nma,1,0
P13,ma-nma.07.rtf,ma-nma,1,0
P15,ma-nma.07.rtf,ma-nma,1,185
P16,ma-nma.07.rtf,ma-nma,1,0
P17,ma-nma.07.rtf,ma-nma,1,0
P18,ma-nma.07.rtf,ma-nma,1,0
P19,ma-nma.07.rtf,ma-nma,1,591
P20,ma-nma.07.rtf,ma-nma,1,127
P21,ma-nma.07.rtf,ma-nma,1,1041
P22,ma-nma.07.rtf,ma-nma,1,0
P23,ma-nma.07.rtf,ma-nma,1,307
P24,ma-nma.07.rtf,ma-nma,1,0
P25,ma-nma.07.rtf,ma-nma,1,206
P26,ma-nma.07.rtf,ma-nma,1,166
P27,ma-nma.07.rtf,ma-nma,1,0
P28,ma-nma.07.rtf,ma-nma,1,0
P29,ma-nma.07.rtf,ma-nma,1,469
P30,ma-nma.07.rtf,ma-nma,1,269
P31,ma-nma.07.rtf,ma-nma,1,386
P32,ma-nma.07.rtf,ma-nma,1,577
P33,ma-nma.07.rtf,ma-nma,1,0
P34,ma-nma.07.rtf,ma-nma,1,0
P35,ma-nma.07.rtf,ma-nma,1,205
P36,ma-nma.07.rtf,ma-nma,1,0
P37,ma-nma.07.rtf,ma-nma,1,312
P01,ma-nma.08.rtf,ma-nma,1,1147
P02,ma-nma.08.rtf,ma-nma,1,0
P03,ma-nma.08.rtf,ma-nma,1,68
P04,ma-nma.08.rtf,ma-nma,1,283
P05,ma-nma.08.rtf,ma-nma,1,0
P06,ma-nma.08.rtf,ma-nma,1,719
P07,ma-nma.08.rtf,ma-nma,1,0
P08,ma-nma.08.rtf,ma-nma,1,846
P09,ma-nma.08.rtf,ma-nma,1,0
P10,ma-nma.08.rtf,ma-nma,1,0
P11,ma-nma.08.rtf,ma-nma,1,0
P12,ma-nma.08.rtf,ma-nma,1,0
P13,ma-nma.08.rtf,ma-nma,1,0
P14,ma-nma.08.rtf,ma-nma,1,655
P16,ma-nma.08.rtf,ma-nma,1,0
P17,ma-nma.08.rtf,ma-nma,1,0
P18,ma-nma.08.rtf,ma-nma,1,0
P19,ma-nma.08.rtf,ma-nma,1,537
P20,ma-nma.08.rtf,ma-nma,1,0
P21,ma-nma.08.rtf,ma-nma,1,205
P22,ma-nma.08.rtf,ma-nma,1,0
P23,ma-nma.08.rtf,ma-nma,1,0
P24,ma-nma.08.rtf,ma-nma,1,115
P25,ma-nma.08.rtf,ma-nma,1,417
P26,ma-nma.08.rtf,ma-nma,1,75
P27,ma-nma.08.rtf,ma-nma,1,0
P28,ma-nma.08.rtf,ma-nma,1,127
P29,ma-nma.08.rtf,ma-nma,1,474
P30,ma-nma.08.rtf,ma-nma,1,0
P31,ma-nma.08.rtf,ma-nma,1,0
P32,ma-nma.08.rtf,ma-nma,1,0
P33,ma-nma.08.rtf,ma-nma,1,0
P34,ma-nma.08.rtf,ma-nma,1,0
P35,ma-nma.08.rtf,ma-nma,1,92
P36,ma-nma.08.rtf,ma-nma,1,0
P37,ma-nma.08.rtf,ma-nma,1,171
P01,ma-nma.09.rtf,ma-nma,1,367
P02,ma-nma.09.rtf,ma-nma,1,0
P03,ma-nma.09.rtf,ma-nma,1,0
P04,ma-nma.09.rtf,ma-nma,1,342
P05,ma-nma.09.rtf,ma-nma,1,0
P06,ma-nma.09.rtf,ma-nma,1,254
P07,ma-nma.09.rtf,ma-nma,1,0
P08,ma-nma.09.rtf,ma-nma,1,0
P09,ma-nma.09.rtf,ma-nma,1,0
P10,ma-nma.09.rtf,ma-nma,1,0
P11,ma-nma.09.rtf,ma-nma,1,185
P12,ma-nma.09.rtf,ma-nma,1,0
P13,ma-nma.09.rtf,ma-nma,1,0
P14,ma-nma.09.rtf,ma-nma,1,787
P15,ma-nma.09.rtf,ma-nma,1,171
P16,ma-nma.09.rtf,ma-nma,1,0
P17,ma-nma.09.rtf,ma-nma,1,0
P18,ma-nma.09.rtf,ma-nma,1,0
P19,ma-nma.09.rtf,ma-nma,1,465
P20,ma-nma.09.rtf,ma-nma,1,293
P21,ma-nma.09.rtf,ma-nma,1,1047
P22,ma-nma.09.rtf,ma-nma,1,110
P23,ma-nma.09.rtf,ma-nma,1,437
P24,ma-nma.09.rtf,ma-nma,1,0
P25,ma-nma.09.rtf,ma-nma,1,176
P26,ma-nma.09.rtf,ma-nma,1,504
P27,ma-nma.09.rtf,ma-nma,1,0
P28,ma-nma.09.rtf,ma-nma,1,987
P29,ma-nma.09.rtf,ma-nma,1,53
P30,ma-nma.09.rtf,ma-nma,1,802
P31,ma-nma.09.rtf,ma-nma,1,0
P32,ma-nma.09.rtf,ma-nma,1,988
P33,ma-nma.09.rtf,ma-nma,1,0
P34,ma-nma.09.rtf,ma-nma,1,58
P35,ma-nma.09.rtf,ma-nma,1,180
P36,ma-nma.09.rtf,ma-nma,1,0
P37,ma-nma.09.rtf,ma-nma,1,0
P01,ma-nma.10.rtf,ma-nma,1,468
P02,ma-nma.10.rtf,ma-nma,1,210
P03,ma-nma.10.rtf,ma-nma,1,244
P04,ma-nma.10.rtf,ma-nma,1,283
P05,ma-nma.10.rtf,ma-nma,1,0
P06,ma-nma.10.rtf,ma-nma,1,498
P07,ma-nma.10.rtf,ma-nma,1,0
P08,ma-nma.10.rtf,ma-nma,1,0
P09,ma-nma.10.rtf,ma-nma,1,332
P10,ma-nma.10.rtf,ma-nma,1,0
P11,ma-nma.10.rtf,ma-nma,1,0
P12,ma-nma.10.rtf,ma-nma,1,0
P13,ma-nma.10.rtf,ma-nma,1,0
P14,ma-nma.10.rtf,ma-nma,1,1168
P15,ma-nma.10.rtf,ma-nma,1,361
P16,ma-nma.10.rtf,ma-nma,1,0
P17,ma-nma.10.rtf,ma-nma,1,0
P18,ma-nma.10.rtf,ma-nma,1,0
P19,ma-nma.10.rtf,ma-nma,1,410
P20,ma-nma.10.rtf,ma-nma,1,0
P21,ma-nma.10.rtf,ma-nma,1,0
P22,ma-nma.10.rtf,ma-nma,1,0
P23,ma-nma.10.rtf,ma-nma,1,563
P24,ma-nma.10.rtf,ma-nma,1,120
P25,ma-nma.10.rtf,ma-nma,1,337
P26,ma-nma.10.rtf,ma-nma,1,367
P27,ma-nma.10.rtf,ma-nma,1,0
P28,ma-nma.10.rtf,ma-nma,1,476
P29,ma-nma.10.rtf,ma-nma,1,933
P30,ma-nma.10.rtf,ma-nma,1,439
P31,ma-nma.10.rtf,ma-nma,1,0
P32,ma-nma.10.rtf,ma-nma,1,239
P33,ma-nma.10.rtf,ma-nma,1,0
P34,ma-nma.10.rtf,ma-nma,1,0
P35,ma-nma.10.rtf,ma-nma,1,342
P36,ma-nma.10.rtf,ma-nma,1,0
P37,ma-nma.10.rtf,ma-nma,1,425
P01,ma-nma.11.rtf,ma-nma,1,709
P02,ma-nma.11.rtf,ma-nma,1,0
P03,ma-nma.11.rtf,ma-nma,1,0
P04,ma-nma.11.rtf,ma-nma,1,107
P05,ma-nma.11.rtf,ma-nma,1,0
P06,ma-nma.11.rtf,ma-nma,1,352
P07,ma-nma.11.rtf,ma-nma,1,127
P08,ma-nma.11.rtf,ma-nma,1,0
P09,ma-nma.11.rtf,ma-nma,1,0
P10,ma-nma.11.rtf,ma-nma,1,0
P11,ma-nma.11.rtf,ma-nma,1,171
P12,ma-nma.11.rtf,ma-nma,1,0
P13,ma-nma.11.rtf,ma-nma,1,0
P14,ma-nma.11.rtf,ma-nma,1,924
P15,ma-nma.11.rtf,ma-nma,1,1144
P16,ma-nma.11.rtf,ma-nma,1,0
P17,ma-nma.11.rtf,ma-nma,1,0
P18,ma-nma.11.rtf,ma-nma,1,0
P19,ma-nma.11.rtf,ma-nma,1,264
P20,ma-nma.11.rtf,ma-nma,1,327
P21,ma-nma.11.rtf,ma-nma,1,112
P22,ma-nma.11.rtf,ma-nma,1,0
P23,ma-nma.11.rtf,ma-nma,1,176
P24,ma-nma.11.rtf,ma-nma,1,0
P25,ma-nma.11.rtf,ma-nma,1,201
P26,ma-nma.11.rtf,ma-nma,1,0
P27,ma-nma.11.rtf,ma-nma,1,0
P28,ma-nma.11.rtf,ma-nma,1,141
P29,ma-nma.11.rtf,ma-nma,1,327
P30,ma-nma.11.rtf,ma-nma,1,396
P31,ma-nma.11.rtf,ma-nma,1,332
P32,ma-nma.11.rtf,ma-nma,1,454
P33,ma-nma.11.rtf,ma-nma,1,0
P34,ma-nma.11.rtf,ma-nma,1,0
P35,ma-nma.11.rtf,ma-nma,1,78
P36,ma-nma.11.rtf,ma-nma,1,0
P37,ma-nma.11.rtf,ma-nma,1,156
P01,ma-nma.12.rtf,ma-nma,1,0
P02,ma-nma.12.rtf,ma-nma,1,0
P03,ma-nma.12.rtf,ma-nma,1,0
P04,ma-nma.12.rtf,ma-nma,1,126
P05,ma-nma.12.rtf,ma-nma,1,558
P06,ma-nma.12.rtf,ma-nma,1,1193
P07,ma-nma.12.rtf,ma-nma,1,83
P08,ma-nma.12.rtf,ma-nma,1,230
P09,ma-nma.12.rtf,ma-nma,1,122
P10,ma-nma.12.rtf,ma-nma,1,0
P11,ma-nma.12.rtf,ma-nma,1,264
P12,ma-nma.12.rtf,ma-nma,1,586
P13,ma-nma.12.rtf,ma-nma,1,0
P14,ma-nma.12.rtf,ma-nma,1,884
P16,ma-nma.12.rtf,ma-nma,1,0
P17,ma-nma.12.rtf,ma-nma,1,0
P18,ma-nma.12.rtf,ma-nma,1,259
P19,ma-nma.12.rtf,ma-nma,1,831
P20,ma-nma.12.rtf,ma-nma,1,415
P21,ma-nma.12.rtf,ma-nma,1,533
P22,ma-nma.12.rtf,ma-nma,1,307
P23,ma-nma.12.rtf,ma-nma,1,573
P24,ma-nma.12.rtf,ma-nma,1,397
P25,ma-nma.12.rtf,ma-nma,1,624
P26,ma-nma.12.rtf,ma-nma,1,307
P27,ma-nma.12.rtf,ma-nma,1,0
P28,ma-nma.12.rtf,ma-nma,1,0
P29,ma-nma.12.rtf,ma-nma,1,215
P30,ma-nma.12.rtf,ma-nma,1,552
P31,ma-nma.12.rtf,ma-nma,1,0
P32,ma-nma.12.rtf,ma-nma,1,592
P33,ma-nma.12.rtf,ma-nma,1,0
P34,ma-nma.12.rtf,ma-nma,1,0
P35,ma-nma.12.rtf,ma-nma,1,141
P36,ma-nma.12.rtf,ma-nma,1,254
P37,ma-nma.12.rtf,ma-nma,1,787
P01,nma-ma.01.rtf,nma-ma,2,246
P02,nma-ma.01.rtf,nma-ma,2,0
P03,nma-ma.01.rtf,nma-ma,2,249
P04,nma-ma.01.rtf,nma-ma,2,0
P05,nma-ma.01.rtf,nma-ma,2,630
P06,nma-ma.01.rtf,nma-ma,2,792
P07,nma-ma.01.rtf,nma-ma,2,401
P08,nma-ma.01.rtf,nma-ma,2,298
P09,nma-ma.01.rtf,nma-ma,2,0
P10,nma-ma.01.rtf,nma-ma,2,0
P11,nma-ma.01.rtf,nma-ma,2,0
P12,nma-ma.01.rtf,nma-ma,2,538
P13,nma-ma.01.rtf,nma-ma,2,0
P14,nma-ma.01.rtf,nma-ma,2,489
P15,nma-ma.01.rtf,nma-ma,2,1008
P16,nma-ma.01.rtf,nma-ma,2,0
P17,nma-ma.01.rtf,nma-ma,2,0
P18,nma-ma.01.rtf,nma-ma,2,0
P19,nma-ma.01.rtf,nma-ma,2,102
P20,nma-ma.01.rtf,nma-ma,2,68
P21,nma-ma.01.rtf,nma-ma,2,205
P22,nma-ma.01.rtf,nma-ma,2,206
P23,nma-ma.01.rtf,nma-ma,2,624
P24,nma-ma.01.rtf,nma-ma,2,377
P25,nma-ma.01.rtf,nma-ma,2,317
P26,nma-ma.01.rtf,nma-ma,2,0
P27,nma-ma.01.rtf,nma-ma,2,572
P28,nma-ma.01.rtf,nma-ma,2,185
P29,nma-ma.01.rtf,nma-ma,2,327
P30,nma-ma.01.rtf,nma-ma,2,156
P31,nma-ma.01.rtf,nma-ma,2,0
P32,nma-ma.01.rtf,nma-ma,2,518
P33,nma-ma.01.rtf,nma-ma,2,0
P34,nma-ma.01.rtf,nma-ma,2,0
P35,nma-ma.01.rtf,nma-ma,2,151
P36,nma-ma.01.rtf,nma-ma,2,0
P37,nma-ma.01.rtf,nma-ma,2,273
P01,nma-ma.02.rtf,nma-ma,2,709
P02,nma-ma.02.rtf,nma-ma,2,0
P03,nma-ma.02.rtf,nma-ma,2,0
P04,nma-ma.02.rtf,nma-ma,2,479
P05,nma-ma.02.rtf,nma-ma,2,0
P06,nma-ma.02.rtf,nma-ma,2,200
P07,nma-ma.02.rtf,nma-ma,2,0
P08,nma-ma.02.rtf,nma-ma,2,0
P09,nma-ma.02.rtf,nma-ma,2,0
P10,nma-ma.02.rtf,nma-ma,2,0
P11,nma-ma.02.rtf,nma-ma,2,249
P12,nma-ma.02.rtf,nma-ma,2,0
P13,nma-ma.02.rtf,nma-ma,2,0
P14,nma-ma.02.rtf,nma-ma,2,352
P15,nma-ma.02.rtf,nma-ma,2,0
P16,nma-ma.02.rtf,nma-ma,2,0
P17,nma-ma.02.rtf,nma-ma,2,0
P18,nma-ma.02.rtf,nma-ma,2,205
P19,nma-ma.02.rtf,nma-ma,2,259
P20,nma-ma.02.rtf,nma-ma,2,180
P21,nma-ma.02.rtf,nma-ma,2,0
P22,nma-ma.02.rtf,nma-ma,2,0
P23,nma-ma.02.rtf,nma-ma,2,0
P24,nma-ma.02.rtf,nma-ma,2,0
P25,nma-ma.02.rtf,nma-ma,2,0
P26,nma-ma.02.rtf,nma-ma,2,0
P27,nma-ma.02.rtf,nma-ma,2,0
P28,nma-ma.02.rtf,nma-ma,2,0
P29,nma-ma.02.rtf,nma-ma,2,259
P30,nma-ma.02.rtf,nma-ma,2,205
P31,nma-ma.02.rtf,nma-ma,2,0
P32,nma-ma.02.rtf,nma-ma,2,0
P33,nma-ma.02.rtf,nma-ma,2,0
P34,nma-ma.02.rtf,nma-ma,2,0
P35,nma-ma.02.rtf,nma-ma,2,322
P36,nma-ma.02.rtf,nma-ma,2,0
P37,nma-ma.02.rtf,nma-ma,2,386
P01,nma-ma.03.rtf,nma-ma,2,221
P02,nma-ma.03.rtf,nma-ma,2,200
P03,nma-ma.03.rtf,nma-ma,2,0
P04,nma-ma.03.rtf,nma-ma,2,190
P05,nma-ma.03.rtf,nma-ma,2,0
P06,nma-ma.03.rtf,nma-ma,2,0
P07,nma-ma.03.rtf,nma-ma,2,166
P08,nma-ma.03.rtf,nma-ma,2,0
P09,nma-ma.03.rtf,nma-ma,2,0
P10,nma-ma.03.rtf,nma-ma,2,0
P11,nma-ma.03.rtf,nma-ma,2,0
P12,nma-ma.03.rtf,nma-ma,2,0
P13,nma-ma.03.rtf,nma-ma,2,0
P14,nma-ma.03.rtf,nma-ma,2,269
P15,nma-ma.03.rtf,nma-ma,2,298
P16,nma-ma.03.rtf,nma-ma,2,0
P17,nma-ma.03.rtf,nma-ma,2,146
P18,nma-ma.03.rtf,nma-ma,2,63
P19,nma-ma.03.rtf,nma-ma,2,498
P20,nma-ma.03.rtf,nma-ma,2,0
P21,nma-ma.03.rtf,nma-ma,2,83
P22,nma-ma.03.rtf,nma-ma,2,236
P23,nma-ma.03.rtf,nma-ma,2,236
P24,nma-ma.03.rtf,nma-ma,2,0
P25,nma-ma.03.rtf,nma-ma,2,256
P26,nma-ma.03.rtf,nma-ma,2,0
P27,nma-ma.03.rtf,nma-ma,2,0
P28,nma-ma.03.rtf,nma-ma,2,0
P29,nma-ma.03.rtf,nma-ma,2,572
P30,nma-ma.03.rtf,nma-ma,2,401
P31,nma-ma.03.rtf,nma-ma,2,0
P32,nma-ma.03.rtf,nma-ma,2,567
P33,nma-ma.03.rtf,nma-ma,2,0
P34,nma-ma.03.rtf,nma-ma,2,0
P35,nma-ma.03.rtf,nma-ma,2,0
P36,nma-ma.03.rtf,nma-ma,2,0
P37,nma-ma.03.rtf,nma-ma,2,141
P01,nma-ma.04.rtf,nma-ma,2,302
P02,nma-ma.04.rtf,nma-ma,2,0
P03,nma-ma.04.rtf,nma-ma,2,0
P04,nma-ma.04.rtf,nma-ma,2,0
P05,nma-ma.04.rtf,nma-ma,2,0
P06,nma-ma.04.rtf,nma-ma,2,234
P07,nma-ma.04.rtf,nma-ma,2,264
P08,nma-ma.04.rtf,nma-ma,2,0
P09,nma-ma.04.rtf,nma-ma,2,0
P10,nma-ma.04.rtf,nma-ma,2,68
P11,nma-ma.04.rtf,nma-ma,2,273
P12,nma-ma.04.rtf,nma-ma,2,1057
P13,nma-ma.04.rtf,nma-ma,2,1085
P14,nma-ma.04.rtf,nma-ma,2,416
P15,nma-ma.04.rtf,nma-ma,2,0
P16,nma-ma.04.rtf,nma-ma,2,0
P17,nma-ma.04.rtf,nma-ma,2,0
P18,nma-ma.04.rtf,nma-ma,2,0
P19,nma-ma.04.rtf,nma-ma,2,283
P20,nma-ma.04.rtf,nma-ma,2,259
P21,nma-ma.04.rtf,nma-ma,2,200
P22,nma-ma.04.rtf,nma-ma,2,115
P23,nma-ma.04.rtf,nma-ma,2,624
P24,nma-ma.04.rtf,nma-ma,2,0
P26,nma-ma.04.rtf,nma-ma,2,700
P27,nma-ma.04.rtf,nma-ma,2,0
P28,nma-ma.04.rtf,nma-ma,2,0
P29,nma-ma.04.rtf,nma-ma,2,533
P30,nma-ma.04.rtf,nma-ma,2,298
P31,nma-ma.04.rtf,nma-ma,2,0
P32,nma-ma.04.rtf,nma-ma,2,117
P33,nma-ma.04.rtf,nma-ma,2,0
P34,nma-ma.04.rtf,nma-ma,2,0
P35,nma-ma.04.rtf,nma-ma,2,0
P36,nma-ma.04.rtf,nma-ma,2,0
P37,nma-ma.04.rtf,nma-ma,2,552
P01,nma-ma.05.rtf,nma-ma,2,80
P02,nma-ma.05.rtf,nma-ma,2,0
P03,nma-ma.05.rtf,nma-ma,2,0
P04,nma-ma.05.rtf,nma-ma,2,239
P05,nma-ma.05.rtf,nma-ma,2,0
P06,nma-ma.05.rtf,nma-ma,2,0
P07,nma-ma.05.rtf,nma-ma,2,142
P08,nma-ma.05.rtf,nma-ma,2,0
P09,nma-ma.05.rtf,nma-ma,2,464
P10,nma-ma.05.rtf,nma-ma,2,0
P11,nma-ma.05.rtf,nma-ma,2,670
P12,nma-ma.05.rtf,nma-ma,2,0
P13,nma-ma.05.rtf,nma-ma,2,0
P14,nma-ma.05.rtf,nma-ma,2,366
P15,nma-ma.05.rtf,nma-ma,2,249
P16,nma-ma.05.rtf,nma-ma,2,0
P17,nma-ma.05.rtf,nma-ma,2,175
P18,nma-ma.05.rtf,nma-ma,2,0
P19,nma-ma.05.rtf,nma-ma,2,743
P20,nma-ma.05.rtf,nma-ma,2,190
P21,nma-ma.05.rtf,nma-ma,2,127
P22,nma-ma.05.rtf,nma-ma,2,362
P23,nma-ma.05.rtf,nma-ma,2,941
P24,nma-ma.05.rtf,nma-ma,2,382
P25,nma-ma.05.rtf,nma-ma,2,241
P26,nma-ma.05.rtf,nma-ma,2,890
P27,nma-ma.05.rtf,nma-ma,2,0
P28,nma-ma.05.rtf,nma-ma,2,0
P29,nma-ma.05.rtf,nma-ma,2,249
P31,nma-ma.05.rtf,nma-ma,2,0
P32,nma-ma.05.rtf,nma-ma,2,445
P33,nma-ma.05.rtf,nma-ma,2,0
P34,nma-ma.05.rtf,nma-ma,2,0
P35,nma-ma.05.rtf,nma-ma,2,337
P36,nma-ma.05.rtf,nma-ma,2,454
P37,nma-ma.05.rtf,nma-ma,2,161
P01,nma-ma.06.rtf,nma-ma,2,271
P02,nma-ma.06.rtf,nma-ma,2,298
P03,nma-ma.06.rtf,nma-ma,2,0
P04,nma-ma.06.rtf,nma-ma,2,185
P05,nma-ma.06.rtf,nma-ma,2,0
P06,nma-ma.06.rtf,nma-ma,2,210
P07,nma-ma.06.rtf,nma-ma,2,112
P08,nma-ma.06.rtf,nma-ma,2,0
P09,nma-ma.06.rtf,nma-ma,2,0
P10,nma-ma.06.rtf,nma-ma,2,0
P11,nma-ma.06.rtf,nma-ma,2,0
P12,nma-ma.06.rtf,nma-ma,2,190
P13,nma-ma.06.rtf,nma-ma,2,58
P14,nma-ma.06.rtf,nma-ma,2,107
P15,nma-ma.06.rtf,nma-ma,2,0
P16,nma-ma.06.rtf,nma-ma,2,0
P17,nma-ma.06.rtf,nma-ma,2,0
P18,nma-ma.06.rtf,nma-ma,2,0
P19,nma-ma.06.rtf,nma-ma,2,303
P20,nma-ma.06.rtf,nma-ma,2,371
P21,nma-ma.06.rtf,nma-ma,2,97
P22,nma-ma.06.rtf,nma-ma,2,0
P23,nma-ma.06.rtf,nma-ma,2,377
P24,nma-ma.06.rtf,nma-ma,2,0
P25,nma-ma.06.rtf,nma-ma,2,609
P26,nma-ma.06.rtf,nma-ma,2,151
P27,nma-ma.06.rtf,nma-ma,2,161
P28,nma-ma.06.rtf,nma-ma,2,0
P29,nma-ma.06.rtf,nma-ma,2,381
P30,nma-ma.06.rtf,nma-ma,2,102
P31,nma-ma.06.rtf,nma-ma,2,249
P32,nma-ma.06.rtf,nma-ma,2,0
P33,nma-ma.06.rtf,nma-ma,2,0
P34,nma-ma.06.rtf,nma-ma,2,0
P35,nma-ma.06.rtf,nma-ma,2,635
P36,nma-ma.06.rtf,nma-ma,2,0
P37,nma-ma.06.rtf,nma-ma,2,127
P01,nma-ma.07.rtf,nma-ma,2,0
P02,nma-ma.07.rtf,nma-ma,2,332
P03,nma-ma.07.rtf,nma-ma,2,0
P04,nma-ma.07.rtf,nma-ma,2,327
P05,nma-ma.07.rtf,nma-ma,2,0
P06,nma-ma.07.rtf,nma-ma,2,234
P07,nma-ma.07.rtf,nma-ma,2,0
P08,nma-ma.07.rtf,nma-ma,2,0
P09,nma-ma.07.rtf,nma-ma,2,190
P10,nma-ma.07.rtf,nma-ma,2,0
P11,nma-ma.07.rtf,nma-ma,2,0
P12,nma-ma.07.rtf,nma-ma,2,0
P13,nma-ma.07.rtf,nma-ma,2,0
P14,nma-ma.07.rtf,nma-ma,2,679
P15,nma-ma.07.rtf,nma-ma,2,0
P16,nma-ma.07.rtf,nma-ma,2,0
P17,nma-ma.07.rtf,nma-ma,2,0
P18,nma-ma.07.rtf,nma-ma,2,342
P19,nma-ma.07.rtf,nma-ma,2,342
P20,nma-ma.07.rtf,nma-ma,2,97
P21,nma-ma.07.rtf,nma-ma,2,0
P22,nma-ma.07.rtf,nma-ma,2,342
P23,nma-ma.07.rtf,nma-ma,2,0
P24,nma-ma.07.rtf,nma-ma,2,0
P25,nma-ma.07.rtf,nma-ma,2,362
